1,1,4,0.004075,0.010000
1,1,4,0.003545,0.010000
1,1,5,0.000520,0.010000
1,1,4,0.002028,0.010000
1,1,5,0.001588,0.010000
1,1,5,0.000929,0.010000
1,1,4,0.002445,0.010000
1,1,4,0.003093,0.010000
1,1,3,0.004773,0.010000
1,1,4,0.008437,0.010000
1,1,4,0.005264,0.010000
1,1,4,0.000936,0.010000
1,1,4,0.001811,0.010000
1,1,4,0.003147,0.010000
1,1,5,0.001676,0.010000
1,1,4,0.004265,0.010000
1,1,4,0.006635,0.010000
1,1,5,0.001272,0.010000
1,1,4,0.008880,0.010000
1,1,5,0.001046,0.010000
1,1,5,0.001172,0.010000
1,1,4,0.007121,0.010000
1,1,3,0.003662,0.010000
1,1,5,0.001050,0.010000
1,1,4,0.001640,0.010000
1,1,4,0.003057,0.010000
1,1,5,0.000943,0.010000
1,1,4,0.000654,0.010000
1,1,4,0.007055,0.010000
1,1,3,0.002372,0.010000
1,1,4,0.004759,0.010000
1,1,4,0.005259,0.010000
1,1,4,0.006184,0.010000
1,1,4,0.006074,0.010000
1,1,4,0.008582,0.010000
1,1,4,0.001948,0.010000
1,1,4,0.004228,0.010000
1,1,4,0.000583,0.010000
1,1,4,0.002336,0.010000
1,1,4,0.007216,0.010000
1,1,5,0.000657,0.010000
1,1,4,0.003376,0.010000
1,1,5,0.001578,0.010000
1,1,4,0.002291,0.010000
1,1,4,0.003463,0.010000
1,1,4,0.003715,0.010000
1,1,3,0.006049,0.010000
1,1,5,0.001139,0.010000
1,1,5,0.000998,0.010000
1,1,4,0.002953,0.010000
1,1,5,0.001450,0.010000
1,1,4,0.003877,0.010000
1,1,5,0.001412,0.010000
1,1,4,0.008846,0.010000
1,1,4,0.002752,0.010000
1,1,4,0.005744,0.010000
1,1,4,0.005633,0.010000
1,1,5,0.001009,0.010000
1,1,5,0.001703,0.010000
1,1,4,0.004330,0.010000
1,1,4,0.003234,0.010000
1,1,4,0.001929,0.010000
1,1,4,0.001424,0.010000
1,1,5,0.000242,0.010000
1,1,5,0.003731,0.010000
1,1,5,0.000897,0.010000
1,1,4,0.001826,0.010000
1,1,4,0.002918,0.010000
1,1,4,0.003358,0.010000
1,1,4,0.004413,0.010000
1,1,5,0.001722,0.010000
1,1,4,0.005182,0.010000
1,1,4,0.003308,0.010000
1,1,4,0.004328,0.010000
1,1,5,0.001576,0.010000
1,1,5,0.000715,0.010000
1,1,4,0.001063,0.010000
1,1,5,0.001292,0.010000
1,1,5,0.000812,0.010000
1,1,3,0.009701,0.010000
1,1,4,0.001949,0.010000
1,1,4,0.000446,0.010000
1,1,5,0.000420,0.010000
1,1,4,0.000967,0.010000
1,1,4,0.007894,0.010000
1,1,4,0.003953,0.010000
1,1,5,0.000994,0.010000
1,1,4,0.005244,0.010000
1,1,5,0.000708,0.010000
1,1,5,0.002765,0.010000
1,1,5,0.001584,0.010000
1,1,4,0.007758,0.010000
1,1,4,0.000188,0.010000
1,1,4,0.002948,0.010000
1,1,4,0.007236,0.010000
1,1,4,0.001989,0.010000
1,1,4,0.000487,0.010000
1,1,4,0.002744,0.010000
1,1,5,0.001161,0.010000
1,1,4,0.001346,0.010000
1,1,7,0.000001,0.000010
1,1,7,0.000001,0.000010
1,1,7,0.000006,0.000010
1,1,6,0.000007,0.000010
1,1,8,0.000003,0.000010
1,1,7,0.000009,0.000010
1,1,6,0.000007,0.000010
1,1,6,0.000008,0.000010
1,1,6,0.000002,0.000010
1,1,7,0.000002,0.000010
1,1,8,0.000001,0.000010
1,1,6,0.000002,0.000010
1,1,6,0.000005,0.000010
1,1,6,0.000006,0.000010
1,1,7,0.000007,0.000010
