2,1,5,0.000488,0.010000
2,1,5,0.001264,0.010000
2,1,5,0.002979,0.010000
2,1,5,0.000452,0.010000
2,1,6,0.000828,0.010000
2,1,5,0.004140,0.010000
2,1,5,0.000640,0.010000
2,1,5,0.001313,0.010000
2,1,5,0.002834,0.010000
2,1,5,0.003207,0.010000
2,1,5,0.007182,0.010000
2,1,4,0.009027,0.010000
2,1,4,0.008251,0.010000
2,1,5,0.000185,0.010000
2,1,5,0.005043,0.010000
2,1,5,0.001696,0.010000
2,1,5,0.008582,0.010000
2,1,5,0.006847,0.010000
2,1,5,0.002739,0.010000
2,1,5,0.006288,0.010000
2,1,5,0.006097,0.010000
2,1,5,0.002347,0.010000
2,1,4,0.001482,0.010000
2,1,5,0.004400,0.010000
2,1,5,0.000699,0.010000
2,1,5,0.000717,0.010000
2,1,5,0.001687,0.010000
2,1,4,0.007798,0.010000
2,1,5,0.002545,0.010000
2,1,4,0.007129,0.010000
2,1,5,0.001076,0.010000
2,1,5,0.001831,0.010000
2,1,5,0.000694,0.010000
2,1,5,0.000393,0.010000
2,1,5,0.003068,0.010000
2,1,5,0.000458,0.010000
2,1,4,0.009796,0.010000
2,1,5,0.000822,0.010000
2,1,4,0.007737,0.010000
2,1,5,0.001821,0.010000
2,1,5,0.002269,0.010000
2,1,5,0.002939,0.010000
2,1,5,0.003273,0.010000
2,1,5,0.001542,0.010000
2,1,4,0.008192,0.010000
2,1,5,0.001622,0.010000
2,1,4,0.001326,0.010000
2,1,5,0.000916,0.010000
2,1,5,0.009709,0.010000
2,1,5,0.000664,0.010000
2,1,5,0.009600,0.010000
2,1,5,0.000915,0.010000
2,1,5,0.004728,0.010000
2,1,5,0.001867,0.010000
2,1,5,0.000752,0.010000
2,1,5,0.005521,0.010000
2,1,5,0.001517,0.010000
2,1,5,0.001450,0.010000
2,1,5,0.008573,0.010000
2,1,5,0.001476,0.010000
2,1,5,0.001651,0.010000
2,1,5,0.000585,0.010000
2,1,4,0.007285,0.010000
2,1,5,0.002900,0.010000
2,1,6,0.000625,0.010000
2,1,5,0.003915,0.010000
2,1,5,0.002396,0.010000
2,1,5,0.000773,0.010000
2,1,5,0.001264,0.010000
2,1,5,0.002038,0.010000
2,1,5,0.002003,0.010000
2,1,5,0.001060,0.010000
2,1,5,0.000397,0.010000
2,1,5,0.001612,0.010000
2,1,5,0.008434,0.010000
2,1,5,0.003008,0.010000
2,1,5,0.000668,0.010000
2,1,6,0.000433,0.010000
2,1,5,0.000730,0.010000
2,1,4,0.002732,0.010000
2,1,5,0.000822,0.010000
2,1,4,0.008028,0.010000
2,1,5,0.001718,0.010000
2,1,5,0.000405,0.010000
2,1,5,0.000975,0.010000
2,1,5,0.001091,0.010000
2,1,5,0.001081,0.010000
2,1,5,0.000326,0.010000
2,1,5,0.002789,0.010000
2,1,6,0.002207,0.010000
2,1,5,0.003569,0.010000
2,1,5,0.003017,0.010000
2,1,4,0.005469,0.010000
2,1,5,0.001893,0.010000
2,1,4,0.007807,0.010000
2,1,4,0.006226,0.010000
2,1,4,0.009964,0.010000
2,1,5,0.001120,0.010000
2,1,5,0.005278,0.010000
2,1,5,0.001071,0.010000
2,1,7,0.000003,0.000010
2,1,8,0.000000,0.000010
2,1,8,0.000005,0.000010
2,1,7,0.000002,0.000010
2,1,8,0.000009,0.000010
2,1,8,0.000005,0.000010
2,1,7,0.000002,0.000010
2,1,7,0.000006,0.000010
2,1,8,0.000001,0.000010
2,1,8,0.000001,0.000010
2,1,8,0.000004,0.000010
2,1,7,0.000001,0.000010
2,1,7,0.000005,0.000010
2,1,7,0.000000,0.000010
2,1,8,0.000003,0.000010
2,1,8,0.000001,0.000010
2,1,8,0.000008,0.000010
2,1,8,0.000007,0.000010
2,1,8,0.000005,0.000010
2,1,8,0.000002,0.000010
2,1,8,0.000003,0.000010
2,1,8,0.000002,0.000010
2,1,6,0.000001,0.000010
2,1,8,0.000003,0.000010
2,1,7,0.000002,0.000010
2,1,7,0.000004,0.000010
2,1,7,0.000007,0.000010
2,1,7,0.000003,0.000010
2,1,8,0.000002,0.000010
2,1,6,0.000007,0.000010
2,1,7,0.000002,0.000010
2,1,8,0.000001,0.000010
2,1,7,0.000006,0.000010
2,1,7,0.000002,0.000010
2,1,8,0.000004,0.000010
2,1,7,0.000001,0.000010
2,1,7,0.000000,0.000010
2,1,7,0.000003,0.000010
2,1,6,0.000007,0.000010
2,1,7,0.000009,0.000010
2,1,7,0.000008,0.000010
2,1,8,0.000001,0.000010
2,1,8,0.000002,0.000010
2,1,8,0.000001,0.000010
2,1,7,0.000008,0.000010
2,1,7,0.000007,0.000010
2,1,6,0.000002,0.000010
2,1,7,0.000007,0.000010
2,1,8,0.000003,0.000010
2,1,7,0.000004,0.000010
2,1,8,0.000008,0.000010
2,1,7,0.000006,0.000010
2,1,8,0.000003,0.000010
2,1,7,0.000002,0.000010
2,1,7,0.000006,0.000010
2,1,8,0.000003,0.000010
2,1,8,0.000000,0.000010
2,1,8,0.000001,0.000010
2,1,8,0.000008,0.000010
2,1,8,0.000001,0.000010
2,1,7,0.000009,0.000010
2,1,7,0.000005,0.000010
2,1,7,0.000001,0.000010
2,1,8,0.000000,0.000010
2,1,8,0.000007,0.000010
2,1,8,0.000001,0.000010
2,1,8,0.000001,0.000010
2,1,7,0.000005,0.000010
2,1,7,0.000003,0.000010
2,1,8,0.000003,0.000010
2,1,8,0.000003,0.000010
2,1,7,0.000006,0.000010
2,1,7,0.000005,0.000010
2,1,7,0.000009,0.000010
2,1,8,0.000005,0.000010
2,1,8,0.000002,0.000010
2,1,7,0.000003,0.000010
2,1,8,0.000006,0.000010
2,1,7,0.000005,0.000010
2,1,6,0.000009,0.000010
2,1,7,0.000005,0.000010
2,1,7,0.000000,0.000010
2,1,7,0.000004,0.000010
2,1,7,0.000000,0.000010
2,1,7,0.000005,0.000010
2,1,8,0.000000,0.000010
2,1,7,0.000005,0.000010
2,1,7,0.000001,0.000010
2,1,8,0.000002,0.000010
2,1,9,0.000003,0.000010
2,1,8,0.000002,0.000010
2,1,8,0.000001,0.000010
2,1,6,0.000007,0.000010
2,1,8,0.000001,0.000010
2,1,7,0.000000,0.000010
2,1,7,0.000001,0.000010
2,1,7,0.000002,0.000010
